,#,id,Player,age,Nation_map,DF,FW,MF,Position_map,Team_map,Leag_map,90s,Gls,Ast,G+A,G-PK,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Blocks,Pass,Int,Tkl+Int,Clr,Err,Sh,SoT,Dist,FK,xG,SCA,SCA90,PassLive,Sh_Sh,GCA,value,value_log,estimated_value_log,diff_log,estimated_value,diff,absolute_diff
594,1416,unai_vencedor_paris_22,Unai Vencedor Paris,22,10,0,0,1,2,43,3,2.1,0,0,0,0,0.5,0.1,0.6,2,16,3,0.0,3.0,1.0,0.0,3.0,0.0,5.0,5.0,12.31,4.0,1.0,0.0,3.0,1.0,16.3,0.0,0.5,3.0,1.4,2.0,1.0,0.0,9000000,16.012735135300492,15.285487720688804,0.7272474146116874,4349135.817515886,4650864.182484114,4650864.182484114
595,943,aster_vranckx_20,Aster Vranckx,20,32,0,0,1,2,24,2,2.7,0,0,0,0,0.1,0.3,0.3,2,4,5,0.0,3.0,2.0,0.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,0.0,2.0,0.0,29.4,0.0,0.1,3.0,1.12,3.0,0.0,0.0,8500000,15.955576721460545,15.401530766514474,0.554045954946071,4884271.813405158,3615728.186594842,3615728.186594842
596,19,elliot_anderson_20,Elliot Anderson,20,2,0,1,1,4,11,1,4.6,0,1,1,0,1.0,1.3,2.3,23,24,35,0.22,11.0,5.0,5.0,3.0,3.0,11.0,9.0,6.0,17.0,2.0,0.0,11.0,4.0,16.0,0.0,1.0,22.0,4.83,16.0,0.0,1.0,8000000,15.89495209964411,16.372626750971648,-0.47767465132753806,12898566.65278981,-4898566.652789811,4898566.652789811
597,29,serge_aurier_30,Serge Aurier,30,19,1,0,0,3,15,1,21.6,1,0,1,1,0.8,1.0,1.8,37,71,50,0.05,64.0,41.0,41.0,18.0,5.0,34.0,23.0,29.0,93.0,75.0,0.0,9.0,3.0,16.2,0.0,0.8,26.0,1.2,21.0,0.0,1.0,8000000,15.89495209964411,16.198020356902802,-0.30306825725869224,10832055.05668949,-2832055.0566894896,2832055.0566894896
598,75,calum_chambers_28,Calum Chambers,28,3,1,0,1,5,16,1,3.9,0,0,0,0,0.1,0.3,0.4,6,16,2,0.0,9.0,6.0,7.0,2.0,0.0,5.0,1.0,7.0,16.0,10.0,1.0,2.0,0.0,21.6,0.0,0.1,6.0,1.53,5.0,0.0,0.0,8000000,15.89495209964411,15.861507935598084,0.033444164046025904,7736871.273379327,263128.7266206732,263128.7266206732
599,106,emmanuel_dennis_25,Emmanuel Dennis,25,17,0,1,1,4,15,1,8.0,2,2,4,2,1.9,0.6,2.4,24,17,63,0.5,17.0,11.0,5.0,5.0,7.0,13.0,12.0,1.1,19.0,6.0,0.0,21.0,7.0,13.2,2.0,1.9,25.0,3.12,14.0,2.0,3.0,8000000,15.89495209964411,16.3225425394857,-0.4275904398415893,12268462.945019865,-4268462.945019865,4268462.945019865
600,114,moussa_djenepo_25,Moussa Djenepo,25,26,1,1,0,6,2,1,7.9,0,2,2,0,0.2,0.5,0.7,27,19,39,0.25,19.0,11.0,13.0,5.0,1.0,19.0,17.0,11.0,30.0,7.0,0.0,3.0,2.0,13.8,0.0,0.2,17.0,2.15,12.0,1.0,4.0,8000000,15.89495209964411,15.989280026778246,-0.0943279271341364,8791360.420322081,-791360.4203220811,791360.4203220811
601,126,samuel_edozie_20,Samuel Edozie,20,3,0,1,1,4,2,1,6.3,0,0,0,0,0.9,0.4,1.3,26,13,39,0.0,17.0,10.0,6.0,10.0,1.0,7.0,7.0,6.0,23.0,6.0,0.0,8.0,3.0,16.5,0.0,0.9,20.0,3.18,13.0,0.0,0.0,8000000,15.89495209964411,15.97484364206537,-0.07989154242125984,8665356.666829323,-665356.6668293234,665356.6668293234
602,151,remo_freuler_31,Remo Freuler,31,8,0,0,1,2,15,1,24.0,0,0,0,0,0.4,0.8,1.2,7,54,11,0.0,43.0,23.0,23.0,15.0,5.0,36.0,27.0,29.0,72.0,45.0,0.0,8.0,1.0,20.0,0.0,0.4,29.0,1.21,27.0,1.0,0.0,8000000,15.89495209964411,15.537748720413877,0.35720337923023315,5597041.544112688,2402958.455887312,2402958.455887312
603,158,joe_gelhardt_21,Joe Gelhardt,21,3,0,1,0,1,1,1,2.4,0,2,2,0,0.8,0.5,1.3,2,6,21,0.85,6.0,2.0,1.0,3.0,2.0,5.0,5.0,0.0,6.0,4.0,0.0,10.0,2.0,23.5,1.0,0.8,4.0,1.7,4.0,0.0,2.0,8000000,15.89495209964411,15.918185276496102,-0.023233176851992,8188041.355504478,-188041.35550447833,188041.35550447833
604,173,pascal_gross_32,Pascal Groß,32,24,1,0,1,5,19,1,36.0,9,8,17,9,5.4,10.9,16.3,62,255,209,0.47,59.0,38.0,23.0,27.0,9.0,32.0,22.0,1.12,72.0,21.0,1.0,39.0,19.0,17.4,1.0,5.4,138.0,3.83,90.0,5.0,12.0,8000000,15.89495209964411,16.728972261522784,-0.8340201618786747,18420454.477318034,-10420454.477318034,10420454.477318034
605,192,rob_holding_27,Rob Holding,27,3,1,0,0,3,20,1,6.3,1,0,1,1,0.3,0.0,0.3,3,24,2,0.16,8.0,5.0,4.0,4.0,0.0,6.0,1.0,3.0,11.0,27.0,1.0,5.0,2.0,12.8,0.0,0.3,6.0,0.95,4.0,1.0,0.0,8000000,15.89495209964411,16.1057369859742,-0.21078488633009052,9877173.896821853,-1877173.8968218528,1877173.8968218528
606,252,jesse_lingard_30,Jesse Lingard,30,3,0,1,1,4,15,1,10.3,0,0,0,0,1.0,0.7,1.7,11,33,38,0.0,4.0,4.0,2.0,2.0,0.0,11.0,11.0,5.0,9.0,4.0,0.0,10.0,2.0,19.3,0.0,1.0,25.0,2.44,18.0,3.0,2.0,8000000,15.89495209964411,16.002458927075338,-0.1075068274312283,8907987.704438105,-907987.7044381052,907987.7044381052
607,266,ainsley_maitland_niles_26,Ainsley Maitland-Niles,26,3,1,0,1,5,2,1,15.6,0,0,0,0,0.0,0.7,0.7,15,57,35,0.0,45.0,24.0,23.0,18.0,4.0,28.0,21.0,22.0,67.0,45.0,1.0,1.0,1.0,31.4,0.0,0.0,24.0,1.54,22.0,0.0,2.0,8000000,15.89495209964411,16.081563119454064,-0.18661101980995376,9641267.288933668,-1641267.2889336683,1641267.2889336683
608,290,chris_mepham_25,Chris Mepham,25,28,1,0,0,3,12,1,24.4,0,0,0,0,0.7,0.2,0.9,2,42,1,0.0,45.0,22.0,37.0,8.0,0.0,40.0,13.0,30.0,75.0,152.0,0.0,8.0,4.0,9.8,0.0,0.7,8.0,0.33,6.0,2.0,0.0,8000000,15.89495209964411,16.329052691756157,-0.4341005921120473,12348593.053513749,-4348593.053513749,4348593.053513749
609,319,lewis_o'brien_24,Lewis O'Brien,24,3,0,0,1,2,15,1,6.5,1,0,1,1,0.3,0.2,0.5,13,21,3,0.15,16.0,9.0,4.0,11.0,1.0,13.0,11.0,5.0,21.0,9.0,0.0,7.0,2.0,23.8,0.0,0.3,21.0,3.24,14.0,1.0,0.0,8000000,15.89495209964411,16.094399712878012,-0.19944761323390203,9765826.062001498,-1765826.0620014984,1765826.0620014984
610,325,frank_onyeka_25,Frank Onyeka,25,17,0,0,1,2,7,1,9.4,0,2,2,0,1.0,0.6,1.7,9,28,21,0.21,19.0,14.0,11.0,7.0,1.0,16.0,13.0,10.0,29.0,16.0,0.0,9.0,4.0,17.4,0.0,1.0,23.0,2.44,16.0,1.0,7.0,8000000,15.89495209964411,16.129420094106962,-0.23446799446285205,10113888.07388556,-2113888.07388556,2113888.07388556
611,441,matias_vina_25,Matías Viña,25,25,1,0,0,3,12,1,5.1,2,0,2,2,0.9,0.2,1.0,10,17,19,0.39,19.0,11.0,9.0,8.0,2.0,13.0,12.0,4.0,23.0,22.0,0.0,9.0,6.0,18.6,0.0,0.9,8.0,1.57,7.0,0.0,2.0,8000000,15.89495209964411,16.21849296285262,-0.3235408632085086,11056101.028675254,-3056101.0286752544,3056101.0286752544
612,463,chris_wood_31,Chris Wood,31,59,0,1,0,1,11,1,5.0,2,0,2,1,1.0,0.3,1.3,1,4,23,0.2,5.0,4.0,0.0,3.0,2.0,2.0,0.0,12.31,6.0,7.0,0.0,8.0,3.0,14.7,0.0,1.8,5.0,1.01,4.0,1.0,0.0,8000000,15.89495209964411,15.415347626775743,0.4796044728683668,4952225.486674821,3047774.513325179,3047774.513325179
613,479,yacine_adli_23,Yacine Adli,23,5,0,1,1,4,24,2,1.6,0,0,0,0,0.1,0.3,0.3,7,10,8,0.0,6.0,3.0,2.0,4.0,0.0,2.0,2.0,1.0,7.0,1.0,0.0,2.0,2.0,18.5,0.0,0.1,3.0,1.87,2.0,0.0,1.0,8000000,15.89495209964411,15.26008905547784,0.6348630441662699,4240064.568355156,3759935.431644844,3759935.431644844
614,486,agustin_alvarez_martinez_22,Agustín Álvarez Martínez,22,25,0,1,1,4,30,2,4.1,1,1,2,1,1.5,0.4,1.9,2,6,19,0.49,6.0,3.0,0.0,5.0,1.0,5.0,4.0,1.2,9.0,3.0,0.0,14.0,4.0,15.8,0.0,1.5,9.0,2.2,3.0,3.0,2.0,8000000,15.89495209964411,15.428812920796078,0.4661391788480316,5019359.63507022,2980640.3649297804,2980640.3649297804
615,491,marcos_antonio_23,Marcos Antônio,23,12,0,0,1,2,32,2,6.6,1,1,2,1,1.2,0.3,1.5,1,25,8,0.3,9.0,6.0,4.0,5.0,0.0,7.0,5.0,1.1,20.0,18.0,0.0,3.0,1.0,18.3,0.0,1.2,9.0,1.37,7.0,0.0,3.0,8000000,15.89495209964411,15.121878672576978,0.773073427067132,3692737.7278087917,4307262.272191208,4307262.272191208
616,513,federico_baschirotto_26,Federico Baschirotto,26,42,1,0,0,3,35,2,37.0,3,0,3,3,1.9,0.7,2.6,12,107,12,0.08,40.0,30.0,35.0,5.0,0.0,45.0,16.0,2.4,76.0,192.0,0.0,21.0,6.0,11.8,0.0,1.9,20.0,0.54,15.0,2.0,1.0,8000000,15.89495209964411,15.796814165653066,0.09813793399104398,7252190.837412862,747809.1625871379,747809.1625871379
617,519,andrea_belotti_29,Andrea Belotti,29,42,0,1,0,1,22,2,12.7,0,2,2,0,2.7,1.6,4.3,21,13,94,0.16,12.0,5.0,3.0,5.0,4.0,11.0,10.0,1.2,15.0,5.0,0.0,19.0,9.0,12.7,0.0,3.5,27.0,2.12,22.0,3.0,3.0,8000000,15.89495209964411,15.848534108851062,0.04641799079304754,7637142.774900976,362857.22509902436,362857.22509902436
618,555,nicolo_cambiaghi_22,Nicolò Cambiaghi,22,42,0,1,1,4,29,2,14.3,6,1,7,6,3.4,1.1,4.5,73,42,99,0.49,30.0,22.0,11.0,12.0,7.0,19.0,18.0,1.8,39.0,8.0,0.0,36.0,14.0,18.1,0.0,3.4,53.0,3.71,31.0,5.0,7.0,8000000,15.89495209964411,16.090161794325663,-0.19520969468155336,9724526.859693125,-1724526.859693125,1724526.859693125
619,556,andrea_cambiaso_23,Andrea Cambiaso,23,42,1,0,0,3,25,2,24.1,0,3,3,0,0.9,2.4,3.3,64,83,105,0.12,57.0,34.0,34.0,20.0,3.0,26.0,24.0,26.0,83.0,33.0,1.0,17.0,5.0,20.5,0.0,0.9,55.0,2.28,43.0,2.0,7.0,8000000,15.89495209964411,15.918898768889024,-0.023946669244914176,8193885.545369143,-193885.54536914267,193885.54536914267
620,559,gianluca_caprari_30,Gianluca Caprari,30,42,0,1,1,4,33,2,27.1,5,2,7,4,4.2,2.5,6.7,100,92,188,0.22,16.0,6.0,3.0,11.0,2.0,22.0,21.0,8.0,24.0,3.0,0.0,50.0,13.0,20.0,1.0,5.0,78.0,2.87,59.0,4.0,11.0,8000000,15.89495209964411,15.550263589142986,0.3446885105011237,5667527.92825723,2332472.0717427703,2332472.0717427703
621,592,flavius_daniliuc_22,Flavius Daniliuc,22,54,1,0,0,3,39,2,24.4,0,2,2,0,0.6,0.5,1.2,14,70,5,0.08,57.0,29.0,37.0,17.0,3.0,30.0,17.0,29.0,86.0,76.0,0.0,10.0,4.0,13.1,1.0,0.6,18.0,0.74,15.0,2.0,0.0,8000000,15.89495209964411,15.827691132034486,0.06726096760962363,7479609.420184741,520390.5798152592,520390.5798152592
622,611,angel_di_maria_35,Ángel Di María,35,11,0,1,1,4,37,2,15.1,4,4,8,3,2.3,4.5,6.7,56,96,95,0.46,10.0,5.0,3.0,5.0,2.0,15.0,15.0,1.6,17.0,0.0,0.0,37.0,12.0,21.5,1.0,3.1,83.0,5.48,45.0,6.0,7.0,8000000,15.89495209964411,15.218052068684921,0.6769000309591888,4065519.408966492,3934480.591033508,3934480.591033508
623,618,josh_doig_21,Josh Doig,21,2,1,0,0,3,21,2,15.0,2,3,5,2,1.8,1.2,3.0,41,27,61,0.33,19.0,8.0,6.0,7.0,6.0,25.0,19.0,11.0,30.0,13.0,1.0,18.0,6.0,16.1,0.0,1.8,35.0,2.32,23.0,1.0,7.0,8000000,15.89495209964411,16.020405122206608,-0.1254530225624979,9069295.289423985,-1069295.2894239854,1069295.2894239854
624,699,luka_jovic_25,Luka Jović,25,47,0,1,1,4,31,2,17.0,6,3,9,6,7.1,1.5,8.6,8,28,75,0.53,6.0,3.0,1.0,4.0,1.0,7.0,5.0,2.0,8.0,10.0,0.0,56.0,19.0,13.3,0.0,7.9,48.0,2.82,33.0,8.0,4.0,8000000,15.89495209964411,16.126149034529266,-0.23119693488515658,10080858.992929997,-2080858.992929997,2080858.992929997
625,713,marash_kumbulla_23,Marash Kumbulla,23,27,1,0,0,3,22,2,2.9,0,0,0,0,0.0,0.1,0.1,2,8,1,0.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,1.3,8.0,6.0,0.0,1.0,0.0,13.8,0.0,0.0,2.0,0.69,2.0,0.0,0.0,8000000,15.89495209964411,15.549797834799449,0.34515426484466083,5664888.867132324,2335111.132867676,2335111.132867676
626,751,razvan_marin_27,Răzvan Marin,27,66,0,0,1,2,29,2,28.2,2,4,6,2,1.4,4.2,5.5,35,118,27,0.21,44.0,22.0,22.0,21.0,1.0,29.0,18.0,14.0,58.0,33.0,0.0,33.0,8.0,27.6,10.0,1.4,92.0,3.26,54.0,1.0,4.0,8000000,15.89495209964411,15.781782398149655,0.1131697014944546,7143992.831793889,856007.1682061106,856007.1682061106
627,756,adam_marusic_30,Adam Marušić,30,76,1,0,0,3,32,2,30.7,0,2,2,0,0.7,1.1,1.8,38,116,43,0.07,41.0,30.0,23.0,14.0,4.0,20.0,14.0,2.6,79.0,63.0,1.0,16.0,7.0,24.0,0.0,0.7,35.0,1.14,28.0,1.0,3.0,8000000,15.89495209964411,15.430897135528088,0.46405496411602165,5029831.967871099,2970168.032128901,2970168.032128901
628,765,arkadiusz_milik_29,Arkadiusz Milik,29,22,0,1,0,1,37,2,17.6,7,1,8,7,5.7,2.1,7.7,10,34,85,0.45,12.0,8.0,2.0,8.0,2.0,10.0,9.0,12.31,13.0,14.0,0.0,43.0,22.0,14.2,2.0,6.5,36.0,2.05,20.0,7.0,3.0,8000000,15.89495209964411,16.298108307728082,-0.40315620808397234,11972325.161222246,-3972325.1612222455,3972325.1612222455
629,790,m'bala_nzola_27,M'Bala Nzola,27,79,0,1,0,1,27,2,29.5,13,2,15,10,8.6,2.5,11.1,50,50,215,0.41,12.0,5.0,0.0,6.0,6.0,20.0,14.0,7.0,19.0,21.0,0.0,60.0,20.0,14.9,0.0,11.0,67.0,2.27,52.0,4.0,7.0,8000000,15.89495209964411,16.157792346364687,-0.26284024672057704,10404951.39372638,-2404951.3937263805,2404951.3937263805
630,826,lorenzo_pirola_21,Lorenzo Pirola,21,42,1,0,0,3,39,2,21.6,2,0,2,2,1.5,0.4,1.9,13,43,4,0.09,33.0,29.0,18.0,14.0,1.0,50.0,15.0,1.29,63.0,85.0,1.0,13.0,2.0,11.5,0.0,1.5,11.0,0.51,5.0,4.0,1.0,8000000,15.89495209964411,15.77446763634805,0.12048446329606044,7091926.883075416,908073.1169245839,908073.1169245839
631,861,mario_rui_32,Mário Rui,32,31,1,0,0,3,40,2,19.4,0,6,6,0,0.6,4.0,4.6,52,153,97,0.31,34.0,22.0,17.0,13.0,4.0,17.0,13.0,15.0,49.0,24.0,1.0,11.0,4.0,21.9,2.0,0.6,87.0,4.48,63.0,0.0,13.0,8000000,15.89495209964411,16.007952049208683,-0.11299994956457304,8957055.01183578,-957055.01183578,957055.01183578
632,878,stefano_sensi_28,Stefano Sensi,28,42,0,0,1,2,33,2,18.0,3,1,4,3,1.4,2.1,3.5,27,143,37,0.22,41.0,26.0,25.0,13.0,3.0,13.0,10.0,20.0,61.0,4.0,0.0,18.0,7.0,24.8,4.0,1.4,63.0,3.5,38.0,2.0,8.0,8000000,15.89495209964411,16.041761258238473,-0.1468091585943636,9265063.377790928,-1265063.377790928,1265063.377790928
633,890,chris_smalling_33,Chris Smalling,33,3,1,0,0,3,22,2,31.2,3,1,4,3,1.7,0.4,2.1,5,51,7,0.13,26.0,15.0,16.0,10.0,0.0,51.0,15.0,43.0,69.0,123.0,0.0,17.0,4.0,8.5,0.0,1.7,16.0,0.51,14.0,1.0,1.0,8000000,15.89495209964411,15.313174378510006,0.5817777211341042,4471231.260827707,3528768.739172293,3528768.739172293
634,895,riccardo_sottil_24,Riccardo Sottil,24,42,0,1,0,1,31,2,9.3,0,2,2,0,1.0,1.1,2.2,65,27,123,0.22,4.0,3.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,21.0,8.0,19.9,1.0,1.0,40.0,4.32,31.0,4.0,2.0,8000000,15.89495209964411,15.405571328047394,0.489380771596716,4904046.938611558,3095953.0613884423,3095953.0613884423
635,944,stefan_de_vrij_31,Stefan de Vrij,31,9,1,0,0,3,23,2,21.6,1,0,1,1,2.2,0.2,2.4,13,55,0,0.05,28.0,18.0,19.0,9.0,0.0,18.0,8.0,40.0,68.0,80.0,0.0,20.0,6.0,9.0,0.0,2.2,13.0,0.6,10.0,2.0,1.0,8000000,15.89495209964411,15.705571266544162,0.18938083309994802,6619770.54571365,1380229.45428635,1380229.45428635
636,947,georginio_wijnaldum_32,Georginio Wijnaldum,32,9,0,0,1,2,22,2,8.5,2,0,2,2,2.2,0.7,2.9,16,18,33,0.23,4.0,3.0,1.0,3.0,0.0,7.0,6.0,2.0,6.0,3.0,0.0,20.0,4.0,15.2,0.0,2.2,20.0,2.35,15.0,1.0,4.0,8000000,15.89495209964411,15.252496722155145,0.6424553774889645,4207994.482286603,3792005.517713397,3792005.517713397
637,957,duvan_zapata_32,Duván Zapata,32,35,0,1,0,1,38,2,15.4,2,2,4,2,3.9,1.1,5.1,35,40,140,0.26,8.0,4.0,1.0,3.0,4.0,6.0,4.0,1.3,12.0,17.0,1.0,41.0,8.0,15.6,0.0,3.9,46.0,2.98,35.0,1.0,7.0,8000000,15.89495209964411,15.554529365361814,0.34042273428229564,5691755.973082365,2308244.0269176355,2308244.0269176355
638,972,joseph_aidoo_27,Joseph Aidoo,27,14,1,0,0,3,45,3,34.7,3,0,3,3,1.0,0.1,1.1,15,95,2,0.09,51.0,36.0,33.0,17.0,1.0,26.0,12.0,31.0,82.0,150.0,0.0,14.0,3.0,13.2,0.0,1.0,10.0,0.29,8.0,1.0,0.0,8000000,15.89495209964411,15.981687971013745,-0.08673587136963512,8724868.645773325,-724868.6457733251,724868.6457733251
640,1035,santiago_bueno_24,Santiago Bueno,24,25,1,0,0,3,55,3,33.4,0,1,1,0,1.3,1.1,2.4,30,148,4,0.03,63.0,38.0,43.0,19.0,1.0,34.0,12.0,1.3,94.0,105.0,2.0,13.0,3.0,12.2,0.0,1.3,24.0,0.72,18.0,3.0,4.0,8000000,15.89495209964411,16.096307012305573,-0.2013549126614631,9784470.190775331,-1784470.190775331,1784470.190775331
641,1052,catena_28,Catena,28,10,1,0,0,3,58,3,34.5,1,1,2,1,1.4,1.4,2.8,8,119,2,0.06,29.0,14.0,23.0,4.0,2.0,32.0,7.0,1.27,57.0,159.0,1.0,14.0,5.0,8.9,0.0,1.4,31.0,0.9,25.0,2.0,1.0,8000000,15.89495209964411,15.937950060406784,-0.04299796076267448,8351486.128125298,-351486.12812529784,351486.12812529784
642,1066,jesus_corona_30,Jesús Corona,30,44,0,1,0,1,42,3,1.2,1,0,1,1,0.5,0.2,0.7,3,3,9,0.81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,11.8,0.0,0.5,5.0,4.02,4.0,0.0,1.0,8000000,15.89495209964411,14.867897371879918,1.0270547277641917,2864479.9458464854,5135520.054153515,5135520.054153515
643,1068,thierry_correia_24,Thierry Correia,24,31,1,0,0,3,53,3,22.3,0,0,0,0,0.3,1.1,1.4,60,104,122,0.0,71.0,52.0,46.0,22.0,3.0,25.0,23.0,1.23,95.0,54.0,2.0,6.0,0.0,19.1,0.0,0.3,43.0,1.93,29.0,0.0,2.0,8000000,15.89495209964411,15.929405405061333,-0.034453305417223135,8280429.56677768,-280429.56677768007,280429.56677768007
644,1177,luis_javier_suarez_25,Luis Javier Suárez,25,35,0,1,0,1,46,3,16.6,4,4,8,4,4.4,2.1,6.5,29,26,87,0.48,17.0,11.0,5.0,6.0,6.0,13.0,10.0,3.0,20.0,10.0,0.0,41.0,13.0,15.9,0.0,4.4,37.0,2.23,18.0,5.0,8.0,8000000,15.89495209964411,16.105434757402325,-0.21048265775821484,9874189.183716357,-1874189.1837163568,1874189.1837163568
645,1202,cyle_larin_28,Cyle Larin,28,87,0,1,0,1,44,3,16.3,8,3,11,6,5.9,2.6,8.5,25,17,72,0.55,9.0,3.0,2.0,4.0,3.0,6.0,3.0,12.3,9.0,15.0,0.0,49.0,17.0,14.1,0.0,7.5,33.0,2.02,21.0,5.0,7.0,8000000,15.89495209964411,16.115572316553017,-0.2206202169089071,9974798.465268767,-1974798.4652687665,1974798.4652687665
646,1225,pablo_maffeo_26,Pablo Maffeo,26,10,1,0,0,3,54,3,33.1,2,4,6,2,1.8,3.0,4.8,67,61,134,0.18,75.0,46.0,54.0,16.0,5.0,38.0,27.0,26.0,101.0,76.0,0.0,21.0,4.0,17.4,0.0,1.8,62.0,1.84,43.0,1.0,6.0,8000000,15.89495209964411,15.387759254606046,0.5071928450380643,4817469.049277651,3182530.950722349,3182530.950722349
647,1269,cesar_montes_26,César Montes,26,44,1,0,0,3,59,3,17.7,3,0,3,3,0.9,0.0,0.9,13,41,4,0.17,17.0,9.0,10.0,7.0,0.0,19.0,7.0,14.0,31.0,101.0,0.0,13.0,6.0,12.9,0.0,0.9,10.0,0.57,6.0,3.0,2.0,8000000,15.89495209964411,15.511944017668284,0.3830080819758255,5454459.111303106,2545540.888696894,2545540.888696894
648,1305,jon_pacheco_22,Jon Pacheco,22,10,1,0,0,3,52,3,13.3,0,1,1,0,0.1,0.1,0.2,18,48,0,0.08,16.0,10.0,10.0,6.0,0.0,9.0,3.0,12.0,28.0,37.0,1.0,3.0,0.0,17.3,0.0,0.1,4.0,0.3,3.0,0.0,1.0,8000000,15.89495209964411,15.72106629203152,0.17388580761259043,6723142.869169685,1276857.130830315,1276857.130830315
649,1333,javi_puado_25,Javi Puado,25,10,0,1,1,4,59,3,26.0,7,2,9,7,7.8,2.6,10.4,60,58,117,0.35,20.0,11.0,12.0,5.0,3.0,12.0,10.0,10.0,30.0,14.0,0.0,57.0,23.0,14.2,0.0,7.8,57.0,2.19,35.0,8.0,7.0,8000000,15.89495209964411,15.879599448660239,0.015352650983871285,7878116.801253892,121883.19874610845,121883.19874610845
650,1354,oscar_rodriguez_arnaiz_25,Óscar Rodríguez Arnaiz,25,10,0,0,1,2,45,3,19.7,2,0,2,2,3.6,2.2,5.9,29,118,37,0.1,32.0,25.0,12.0,15.0,5.0,16.0,14.0,24.0,56.0,15.0,0.0,43.0,17.0,24.6,10.0,3.6,58.0,2.94,39.0,6.0,2.0,8000000,15.89495209964411,16.10501698445639,-0.21006488481228125,9870064.87618441,-1870064.8761844095,1870064.8761844095
651,1396,raul_de_tomas_28,Raúl de Tomás,28,10,0,1,0,1,58,3,8.9,4,0,4,3,3.5,0.5,4.0,13,18,51,0.34,3.0,2.0,0.0,1.0,2.0,4.0,4.0,0.0,3.0,6.0,0.0,41.0,14.0,20.6,1.0,5.1,20.0,2.24,12.0,2.0,0.0,8000000,15.89495209964411,15.347005397247313,0.5479467023967963,4625085.41676251,3374914.5832374897,3374914.5832374897
652,1401,lucas_torro_29,Lucas Torró,29,10,0,0,1,2,56,3,27.5,1,0,1,1,1.4,0.3,1.6,12,98,17,0.04,48.0,32.0,28.0,15.0,5.0,24.0,21.0,2.1,90.0,64.0,1.0,28.0,4.0,24.9,0.0,1.4,24.0,0.87,20.0,3.0,1.0,8000000,15.89495209964411,15.492131711860987,0.4028203877831231,5347457.176975906,2652542.823024094,2652542.823024094
653,1414,lucas_vazquez_32,Lucas Vázquez,32,10,1,0,0,3,47,3,12.7,4,1,5,4,1.9,1.6,3.5,31,50,145,0.39,34.0,23.0,22.0,10.0,2.0,10.0,10.0,7.0,41.0,13.0,0.0,14.0,7.0,18.5,0.0,1.9,41.0,3.22,32.0,1.0,2.0,8000000,15.89495209964411,15.79404230780613,0.10090979183797977,7232116.629610749,767883.370389251,767883.370389251
654,502,nedim_bajrami_24,Nedim Bajrami,24,27,0,1,1,4,29,2,10.4,1,1,2,1,1.2,1.2,2.4,22,29,47,0.19,8.0,4.0,3.0,3.0,2.0,5.0,5.0,1.6,15.0,4.0,0.0,21.0,7.0,24.1,6.0,1.2,39.0,3.74,27.0,1.0,4.0,7500000,15.830413578506539,15.387584885244268,0.44282869326227114,4816629.103506676,2683370.896493324,2683370.896493324
655,721,manuel_lazzari_29,Manuel Lazzari,29,42,1,0,0,3,32,2,20.9,0,0,0,0,0.3,0.7,1.0,98,64,74,0.0,33.0,21.0,13.0,14.0,6.0,20.0,14.0,1.17,51.0,36.0,1.0,6.0,2.0,17.7,0.0,0.3,29.0,1.39,24.0,0.0,4.0,7500000,15.830413578506539,14.904048797507851,0.9263647809986875,2969929.572420075,4530070.427579924,4530070.427579924
656,914,kristian_thorstvedt_24,Kristian Thorstvedt,24,7,0,0,1,2,30,2,12.6,2,1,3,2,2.1,1.1,3.2,31,60,54,0.24,16.0,7.0,4.0,9.0,3.0,19.0,14.0,14.0,30.0,13.0,0.0,20.0,8.0,16.4,0.0,2.1,28.0,2.21,21.0,3.0,1.0,7500000,15.830413578506539,15.359595561095063,0.4708180174114762,4683684.109492026,2816315.8905079737,2816315.8905079737
657,973,sergio_akieme_25,Sergio Akieme,25,10,1,0,0,3,46,3,25.5,1,0,1,1,1.5,2.0,3.5,60,58,84,0.04,27.0,16.0,19.0,6.0,2.0,22.0,16.0,14.0,41.0,41.0,0.0,23.0,7.0,20.2,0.0,1.5,36.0,1.41,29.0,3.0,3.0,7500000,15.830413578506539,15.4232072471087,0.40720633139783935,4991301.458800615,2508698.541199385,2508698.541199385
658,1064,santi_comesana_26,Santi Comesaña,26,10,0,0,1,2,58,3,27.2,3,2,5,3,2.5,2.2,4.7,40,150,58,0.18,71.0,44.0,24.0,41.0,6.0,39.0,36.0,32.0,103.0,17.0,0.0,25.0,7.0,16.2,0.0,2.5,87.0,3.2,73.0,2.0,5.0,7500000,15.830413578506539,16.352845450116046,-0.5224318716095073,12645923.2708219,-5145923.270821899,5145923.270821899
